Zip,Centroid Latitude,Centroid Longitude
54964,43.9216443,-88.7170189
54965,44.1679726,-89.043887
54966,44.2101018,-89.5047797
54967,44.1267401,-88.9757922
54968,43.8469304,-89.1360635
54970,44.0727626,-89.098173
54971,43.8576902,-88.8277622
54974,43.7875906,-88.663488
54977,44.4611757,-89.1712112
54979,43.8725351,-88.5363986
54980,43.9835845,-88.7672871
54981,44.3226748,-89.1314808
54982,44.0727481,-89.2908822
54983,44.3193361,-88.9330685
54984,44.1905658,-89.2234572
54985,44.0750662,-88.5184686
54986,44.1233023,-88.7499062
67460,38.3825515,-97.6994532
67464,38.5586201,-97.8972987
67466,39.3278148,-97.472357
67467,39.1423545,-97.6958199
67468,39.4593619,-97.2574901
67470,38.9227206,-97.5076335
67473,39.3786571,-98.7405713
67474,39.5766221,-98.7169404
67475,38.5896586,-97.0551514
67478,39.3860631,-97.9388269
67480,38.9658066,-97.4005017
67481,39.0057872,-98.3822619
7109,40.7934814,-74.1611589
20762,38.8098033,-76.8691578
20763,39.1352599,-76.8204367
20764,38.8319382,-76.5043142
7110,40.8206164,-74.1562502
20765,38.8419343,-76.5440441
20769,38.9966705,-76.8186516
7111,40.723859,-74.2325223
20770,39.0029852,-76.8791652
60145,42.0845692,-88.7738196
32219,30.4266538,-81.8150046
32220,30.3680088,-81.8709678
32221,30.2600559,-81.8529501
55019,44.4191132,-93.2482235
55020,44.575407,-93.3712853
50022,41.4143738,-94.9964017
50023,41.7302707,-93.6349779
55021,44.2997252,-93.2772225
50025,41.7579592,-94.9235709
55024,44.6270695,-93.1249708
50026,41.8585159,-94.4495801
50027,41.4820259,-92.4693678
50028,41.8069096,-93.1542841
50029,41.8289558,-94.5559334
50032,41.6665205,-93.5423867
50033,41.3630376,-93.7928434
50034,42.5216624,-93.6614061
55025,45.2632336,-93.0220244
55026,44.535111,-92.3460085
50035,41.723928,-93.4580707
55027,44.4063416,-92.6093914
55029,45.6383369,-93.1983589
55030,45.834885,-93.0897162
55031,44.6125174,-92.9621634
55032,45.586267,-92.9880004
50036,42.0855466,-93.8642087
24086,37.2755801,-80.6322461
24087,37.221511,-80.2389299
24088,36.887904,-80.077927
24089,36.7085181,-79.971555
24090,37.5216988,-79.8865531
24091,36.9199483,-80.3305254
24092,37.0120306,-79.7578509
24093,37.3838389,-80.8596194
24095,37.2232104,-79.7372676
24101,37.1735553,-79.7963867
24102,36.8444038,-80.0022714
24104,37.1336105,-79.4886351
24105,36.9115772,-80.603687
24112,36.7211703,-79.846927
24120,36.6916357,-80.4139166
24121,37.1689161,-79.6474107
24122,37.4261973,-79.6921298
24124,37.31632,-80.8575381
24127,37.4736031,-80.2310507
24128,37.3399943,-80.4825443
24130,37.6097377,-80.0024085
24131,37.5706488,-80.2328696
24132,37.203776,-80.6592469
24133,36.669702,-80.1344305
24134,37.2479233,-80.7775607
24136,37.3317935,-80.601598
54773,44.3900165,-91.2964002
54801,45.8788613,-91.9427674
54805,45.4120685,-92.0235904
54806,46.5524162,-90.8701377
54810,45.4570851,-92.3744146
54812,45.3924673,-91.8826219
54813,45.6529394,-92.0448129
54814,46.8632457,-90.9011607
54817,45.6697002,-91.5465463
54819,45.4869193,-91.3052908
54820,46.5725265,-91.5650436
54821,46.2169588,-91.1661683
54822,45.4009365,-91.6944126
54824,45.4847151,-92.5398872
54826,45.4952407,-92.1596689
74370,36.7497743,-94.6803694
74401,35.7230778,-95.4677002
74403,35.6705164,-95.3069452
74421,35.7627136,-96.0420253
74422,35.6225796,-95.7045486
74423,35.6727742,-95.1917287
74425,35.1708963,-95.6414971
74426,35.451697,-95.5303079
74427,35.6789055,-94.8888462
74428,35.5693738,-95.6377683
74429,35.9557841,-95.6273915
74430,35.1268882,-95.6612259
74431,35.4708651,-95.9417345
74432,35.2844217,-95.6593199
74434,35.8095487,-95.2108697
74435,35.5766165,-95.0938376
74436,35.7974134,-95.6969812
74437,35.4478838,-95.9358105
74438,35.544506,-95.7587933
74441,35.9768508,-95.145009
74442,35.1316063,-95.8334188
74445,35.6314669,-95.8286023
74446,35.8490085,-95.3157219
74447,35.6402244,-96.0017707
74450,35.5998765,-95.4781775
74451,35.7352564,-94.9641387
74452,36.1201789,-95.068078
74454,35.8543202,-95.5158764
74455,35.361221,-95.2614617
74456,35.7112397,-95.9969869
74457,36.0058072,-94.8501781
73641,35.2712112,-99.1737074
72160,34.4277434,-91.5286991
72165,35.5754469,-91.4579616
84773,38.2263083,-111.3415781
73642,35.8227269,-99.9099441
72166,34.0690965,-91.221874
84774,37.2904722,-113.2812051
72167,34.4178043,-92.6474991
72168,34.440061,-91.9717865
84775,37.9339136,-110.9494156
72169,35.3964701,-91.226567
84776,37.6361154,-112.0783151
72170,34.5859995,-91.4175048
84779,37.3348863,-113.1221478
72173,35.1001009,-92.2111436
72175,34.3367148,-91.7640404
72176,35.0023572,-91.8352413
72179,35.5035851,-91.8555534
72181,35.1623957,-92.445162
84780,37.1258381,-113.4942286
84781,37.4115499,-113.4620957
84782,37.3488241,-113.6644544
72201,34.7469052,-92.2800485
84783,37.2638301,-113.682839
84784,37.0253193,-112.96373
73644,35.4195936,-99.4377906
72202,34.7374415,-92.3044257
65612,37.2137966,-93.5388109
65613,37.6369016,-93.3964269
65614,36.7540123,-92.910399
65616,36.6693725,-93.2488794
65617,37.4376136,-93.3346622
65618,36.7330492,-92.3595837
65619,37.1217185,-93.3946905
65620,37.0267821,-92.9456307
65622,37.6330245,-93.1036037
65623,36.7488156,-93.9064088
65624,36.7304305,-93.5673845
65625,36.6740687,-93.8164969
65626,36.5949432,-92.130859
65627,36.5669546,-93.0328736
65629,36.8915376,-93.000516
65630,36.8304483,-93.2138791
65631,37.0006994,-93.4239985
65632,37.4979073,-92.8099302
65633,36.8947809,-93.5347479
65634,38.0153971,-93.194616
65635,37.5317412,-93.7171428
65637,36.7564113,-92.1802266
65638,36.833134,-92.3302725
65640,37.6984673,-93.5668482
65641,36.5440008,-93.7710467
65644,37.510802,-93.037975
65646,37.3334476,-93.7032458
65647,36.6929596,-94.0070637
65648,37.4087783,-93.1665117
65649,37.6172737,-93.6232149
65650,37.8139943,-93.4419276
65652,37.1330874,-92.9499971
65653,36.7280009,-93.0419251
65654,37.0222027,-93.9096372
65655,36.5958981,-92.4255478
65656,36.793766,-93.4678305
65657,36.8382885,-93.0075877
65658,36.5401536,-93.6379627
65660,37.3342123,-92.2738982
73728,36.746063,-98.3700664
73729,36.4224277,-98.476608
73730,36.3207932,-97.5392783
73731,36.6449936,-98.6034421
72360,34.7503027,-90.7807695
73733,36.2546622,-97.6879402
73734,35.9783875,-97.8630194
73735,36.280361,-98.0628705
72364,35.2175357,-90.1892239
73736,36.3402391,-97.6817304
72365,35.520868,-90.4500293
72366,34.5181082,-90.9608602
72367,34.1973265,-90.9439013
72368,34.810402,-91.0233713
73737,36.2994263,-98.6404925
73738,36.4510146,-97.5519996
72370,35.7524662,-90.0832241
73739,36.5143271,-98.1437491
72372,34.9675898,-90.9505615
73741,36.5574449,-98.2567259
72373,35.3086755,-90.5942275
72374,34.566337,-90.8334994
72376,35.0862816,-90.2997802
72377,35.6928267,-90.3359718
7065,40.6071525,-74.2805307
7066,40.6206181,-74.3154354
7067,40.589329,-74.3114146
20715,38.9893926,-76.7413308
7068,40.8217373,-74.3101465
7069,40.6428449,-74.4362333
20716,38.9264277,-76.715028
7070,40.8203143,-74.1060409
20720,38.9829702,-76.7858193
7071,40.7979852,-74.1132579
46225,39.7403144,-86.1632548
46226,39.8388956,-86.0524846
46227,39.6747634,-86.1326756
46228,39.8482278,-86.2007252
46229,39.7882369,-85.9770151
46231,39.7156013,-86.3205864
46234,39.8133094,-86.3263625
46235,39.8369572,-85.9745373
46236,39.8978463,-85.9678201
46237,39.6711434,-86.0721097
46239,39.7215166,-85.9990332
46240,39.906045,-86.1246353
46241,39.7287416,-86.2839808
46250,39.8988389,-86.0588051
46254,39.8497173,-86.2716375
46256,39.9083827,-86.0131379
46259,39.6509209,-85.9814616
46260,39.8981427,-86.177595
46268,39.8986135,-86.2333409
46278,39.892944,-86.2980545
46280,39.9338376,-86.1352
54545,46.1395577,-89.8418733
54546,46.2996722,-90.6947205
54547,46.2115899,-90.10617
54548,45.8660145,-89.8317354
54550,46.3617538,-90.2767029
54552,45.9392451,-90.3166102
54555,45.7056489,-90.4047737
54556,45.535217,-90.2982177
54557,46.2117749,-89.7478429
54558,45.9251252,-89.499382
40862,37.0175515,-82.8561575
40863,36.7271758,-83.4309011
40865,36.920061,-83.2111611
40868,37.0720765,-83.494372
40870,36.9234211,-83.1443562
40873,36.8182416,-83.409322
40874,36.9758463,-83.4863942
40902,36.8717568,-83.5944459
40903,36.8029,-83.800941
40906,36.8722048,-83.8819948
40913,36.9361269,-83.5589016
40914,37.0746636,-83.6367955
40915,36.8873065,-83.8075913
40921,36.7633779,-83.8944591
40923,36.9193229,-83.8454458
40927,36.8732498,-83.063114
40935,36.9261001,-83.7085756
40939,36.8115007,-83.6977769
40940,36.6025463,-83.9390443
40941,37.1249209,-83.7323926
40943,36.9650622,-83.8571706
40946,36.9742028,-83.8071911
40949,36.8800168,-83.872537
40953,36.9379677,-83.8013411
40958,36.8098781,-83.5969179
40962,37.1458875,-83.7455556
48003,42.9302353,-83.0399916
48005,42.8559188,-82.9123841
40004,37.8031198,-85.4659312
48006,43.0830185,-82.6910348
32008,29.9261377,-82.9142338
40006,38.5962162,-85.3330412
40007,38.4583446,-84.9991495
32009,30.4225016,-81.9738245
40008,37.9089476,-85.2750032
48009,42.5440484,-83.2176527
38606,34.3032849,-89.9522501
40009,37.4702263,-85.107358
40010,38.372519,-85.4595052
11023,40.7989089,-73.7336528
11024,40.8162512,-73.7428724
11030,40.7934088,-73.688549
11040,40.7453467,-73.6802919
11042,40.7585453,-73.6972039
11050,40.8398952,-73.693123
11096,40.6213463,-73.7569899
47803,39.4660919,-87.3073223
47804,39.497812,-87.389953
47805,39.5462745,-87.3264834
47807,39.4729355,-87.4034226
47809,39.4712491,-87.4101064
47832,39.880882,-87.2584335
47833,39.3586151,-86.9752613
47834,39.5256081,-87.1221893
47836,39.6461041,-87.1790786
47837,39.627224,-87.1149061
47838,38.9617733,-87.3836792
47840,39.4080554,-87.0565141
47841,39.2738992,-87.1141032
47842,39.6785837,-87.463596
47846,39.381475,-87.1937708
47847,39.831336,-87.485833
47848,39.0420432,-87.2619705
47849,39.1953044,-87.5637404
47850,39.2519307,-87.4357818
47853,39.5382001,-87.072828
47854,39.8030189,-87.4030572
47855,39.1898273,-87.3040976
47857,39.5241582,-87.0911111
47858,39.2621711,-87.2245875
47859,39.8818398,-87.1721963
47860,39.7218565,-87.3302732
47861,39.073459,-87.570355
47862,39.7670907,-87.342366
2139,42.3629856,-71.1033529
2140,42.3921567,-71.1339957
2141,42.3702998,-71.0825603
2142,42.361994,-71.0815885
2143,42.3814066,-71.0967136
2144,42.3996553,-71.1225501
4932,44.6975708,-69.1437029
4933,44.8164948,-69.231348
4936,45.3550105,-70.65743
4937,44.6516554,-69.6612751
4938,44.661856,-70.1031041
4939,45.0772584,-69.1587713
4940,44.6239944,-70.0832926
4941,44.4700531,-69.2841817
4942,45.0770226,-69.5864458
4943,44.8798231,-69.5205004
4944,44.6868912,-69.6439283
4945,45.8696033,-70.2660363
4947,45.0425024,-70.2760299
4949,44.3690927,-69.3359996
4950,44.8263541,-69.7997127
4951,44.6072166,-69.071281
37228,36.1969299,-86.8033726
37240,36.1448926,-86.8054714
37243,36.1650113,-86.7821411
37246,36.1598572,-86.7914466
37301,35.4172439,-85.7952115
33483,26.462605,-80.0617625
37302,35.0083287,-85.0198184
33484,26.4542708,-80.1344781
33486,26.3475006,-80.1125714
33487,26.4152579,-80.0888115
33493,26.5388186,-80.7287191
33496,26.4067219,-80.1605558
40117,37.8965833,-86.1242885
35034,32.9111222,-87.2716811
48047,42.673906,-82.7740864
40118,38.0974966,-85.7512023
35035,33.0436822,-86.9684425
60020,42.3889151,-88.173043
35036,33.6439227,-86.9195987
38643,34.1484875,-90.2608647
48048,42.7456977,-82.7958783
38644,34.4608079,-90.493528
40119,37.6081985,-86.5531575
6706,41.5322088,-73.025052
6708,41.550619,-73.071234
6710,41.5691455,-73.0458168
6712,41.4992466,-72.9756339
6716,41.594792,-72.9685135
6750,41.7242399,-73.2683433
67482,39.0268911,-97.2597129
67483,38.5567349,-97.2035164
67218,37.6685113,-97.2804176
67219,37.7714849,-97.3187069
67220,37.7511557,-97.2783614
67223,37.7424424,-97.4955656
67226,37.7732457,-97.2129864
67227,37.6281845,-97.4996801
67235,37.6889933,-97.5000461
67260,37.7193248,-97.2933825
45505,39.901667,-83.7574524
45806,40.6724402,-84.1261655
67301,37.2082296,-95.7560807
67330,37.1580546,-95.3091483
67332,37.0433684,-95.236567
67333,37.045389,-95.8824509
50038,41.5249811,-93.9031714
55033,44.7131922,-92.862254
55036,45.8712156,-93.1196428
50039,41.8143555,-93.9966233
50041,42.6384779,-93.2481132
50042,41.5337448,-94.9053232
50044,41.2020809,-92.8827895
50046,41.8933973,-93.5229131
55037,46.0388592,-92.7851723
50047,41.4636395,-93.4742799
50048,41.5124572,-94.5200583
55038,45.1733898,-92.9811809
35043,33.3148417,-86.6598722
60030,42.3370784,-88.0443262
35044,33.2439751,-86.380759
60031,42.3731885,-87.9396644
35045,32.7999622,-86.6767612
35046,32.9311407,-86.5341567
60033,42.4247856,-88.6080115
60034,42.4563499,-88.42006
35049,33.9618615,-86.6121136
60035,42.1859677,-87.8059389
35051,33.2050319,-86.6189153
54827,46.7882807,-91.0967411
54828,45.8409862,-91.2942475
54829,45.5666485,-92.0472438
54830,46.1060136,-92.225683
54832,46.3192871,-91.343441
54835,45.691601,-91.2470859
54836,46.4544383,-92.1950411
54837,45.6742841,-92.3577093
57570,43.207129,-100.9933144
57571,43.0852192,-99.0925055
57572,43.1393615,-101.0449179
57574,43.0593292,-101.3570146
57576,43.9209194,-100.2961142
57577,43.5287596,-101.6772159
57579,43.5987002,-100.7855686
57580,43.289423,-100.0901885
57584,43.5289704,-100.0708608
57585,43.5391113,-100.4054334
57601,45.4558223,-100.549592
57620,45.3772582,-102.5402121
57621,45.7500921,-101.0728615
57622,44.6833967,-101.5675244
57623,45.0298102,-101.685858
57625,44.9790173,-101.0251375
57626,44.9797064,-102.2321409
57630,45.4391595,-100.905544
57631,45.5329328,-100.2810103
57632,45.8334563,-100.0442125
57633,45.4572106,-101.44799
57634,45.7520326,-101.8964115
57636,45.0318145,-101.4375148
57639,45.7033229,-100.7670429
74458,35.8835812,-95.5917407
74459,35.5343276,-95.4922044
74460,35.5078553,-95.9565243
74462,35.2909198,-95.1642442
74463,35.7595278,-95.5502833
74464,35.9279707,-94.9824538
74467,35.9674772,-95.3929071
74468,35.6121661,-95.5680897
74469,35.4951063,-95.3083326
74470,35.4767172,-95.1668778
74471,35.8342039,-94.871883
74472,35.2498895,-95.2684142
74477,36.0038825,-95.2665865
73645,35.1974815,-99.896396
73646,35.8295735,-98.6096064
84790,37.0463125,-113.5581009
86044,36.6931912,-110.8102711
86514,36.8729336,-109.3396618
73647,35.4355131,-99.151288
73650,35.6459455,-99.4029479
72204,34.7175722,-92.3583316
73651,35.0145406,-99.0756366
72205,34.7503256,-92.3512058
73654,35.8709715,-99.3674512
73655,34.9823501,-99.2636805
73658,35.9492086,-98.7419717
73659,35.8628165,-98.9172679
72206,34.6328508,-92.2349868
73660,35.6176533,-99.9173278
73661,35.1671994,-99.0093512
72207,34.7735309,-92.3464987
72209,34.6763785,-92.3450743
72210,34.7138996,-92.5084502
73662,35.2983617,-99.6843209
72211,34.7505556,-92.4176216
72212,34.7858878,-92.4150283
73663,36.1029439,-98.8949693
72223,34.788759,-92.5112545
99502,61.1636523,-149.9966425
99503,62.0439512,-158.1756674
99504,61.2046,-149.7460952
99505,61.2569936,-149.6016148
99506,61.2534624,-149.810741
99507,61.1476562,-149.7536417
99508,61.2013999,-149.8175019
99510,70.064251,-149.889917
99513,61.2147719,-149.8856577
99515,61.1163805,-149.8903754
99516,61.0793325,-149.709777
99517,61.1903457,-149.9391077
99518,61.1595623,-149.8848163
99519,69.2162373,-146.7874667
99540,60.9902359,-149.4198274
99546,51.8306552,-176.6295456
65661,37.4676879,-93.8251995
65662,37.4467334,-92.5704524
65663,37.6216959,-93.2473807
65664,37.1980539,-93.6151762
65667,37.3084595,-92.5140472
65668,37.9306664,-93.2881627
65669,36.908383,-93.2939354
65672,36.5603532,-93.2194885
65674,37.7857863,-93.6072765
65676,36.5721702,-92.61594
65679,36.5742344,-93.0949219
65680,36.6531637,-93.0034554
65681,36.5508476,-93.4618573
65682,37.4118776,-93.9617147
65685,37.7518091,-93.1672496
65686,36.6268586,-93.4437817
65689,37.1444221,-92.0928699
65690,36.5890899,-91.2793458
65692,36.6275915,-91.631413
65702,37.0707278,-92.4935473
65704,37.1276197,-92.5861068
65705,37.0407603,-93.6719275
65706,37.3228201,-92.8986348
65707,37.2336735,-93.8433151
65708,36.9028941,-93.9115356
65710,37.4855555,-93.4210884
65711,37.1763821,-92.2756788
65712,37.1106736,-93.8002905
65713,37.4046438,-92.746951
65714,37.0409707,-93.3207435
65715,36.7313749,-92.5740011
65717,37.0604402,-92.4160484
65720,36.9405629,-92.9500372
65721,36.9828182,-93.2092258
65722,37.5829147,-92.8054655
65723,36.9586253,-94.0403198
65724,37.8456183,-93.3122785
65725,37.4333553,-93.2881709
65727,37.7550951,-93.2948463
72379,34.0548009,-91.0409409
72383,34.4910568,-91.0396248
73742,36.0950586,-97.9346497
73743,36.5772715,-98.0127685
72384,35.3757949,-90.2194886
73744,35.9478776,-98.3061881
73746,36.6851206,-98.6577117
73747,36.2278895,-98.3318426
72386,35.4618316,-90.3693998
72389,34.3713435,-90.9120746
73749,36.7168244,-98.1549346
72390,34.5510838,-90.6792392
72392,34.9655982,-91.1006064
72394,35.06003,-90.6140184
72395,35.59309,-90.0812463
73750,35.8526272,-97.952374
73753,36.5552514,-97.8637393
73754,36.3981902,-98.0961457
72396,35.2300916,-90.8225211
73755,36.1382332,-98.564734
73756,35.979497,-98.1300592
73757,36.2868895,-97.4581906
73758,36.9502477,-98.0810484
73759,36.8601053,-97.7204236
73760,36.3710045,-98.1690593
72401,35.886336,-90.6567871
73761,36.6829097,-98.0434531
46290,39.9368489,-86.1621711
46301,41.6911478,-86.9787744
46303,41.3736427,-87.4792135
46304,41.613633,-87.0462055
50271,42.4827518,-93.5414419
50272,41.095928,-93.2559358
50273,41.3296914,-94.0543067
50274,41.3833484,-94.8609755
50275,41.0375362,-93.5896021
50276,41.8619396,-93.9264791
50277,41.7845511,-94.3577187
50278,42.1367591,-93.2995328
50309,41.5846033,-93.6208359
50310,41.6275816,-93.6726595
40964,36.7726565,-83.3129824
40965,36.646347,-83.7208131
40972,37.2596335,-83.5770251
40977,36.7001315,-83.7723242
40979,37.0055385,-83.5110781
40982,36.9327445,-83.690087
40983,37.3309509,-83.7546141
40988,36.8666024,-83.5166283
40995,36.7610127,-83.8154557
40997,36.8945418,-83.6620343
41001,38.9176073,-84.40336
41002,38.7420515,-83.973538
41003,38.5296396,-84.3902455
41004,38.6441252,-84.0879829
41005,39.0067591,-84.7601157
41006,38.7844296,-84.3456389
41007,38.892187,-84.2946272
41008,38.663259,-85.1686727
41010,38.4996327,-84.6081945
41011,39.067114,-84.5326851
41014,39.0659477,-84.5051957
41015,38.9797111,-84.4785937
41016,39.0887486,-84.548476
41017,39.0291951,-84.5621342
41018,39.0149012,-84.6021862
41030,38.7887644,-84.5892929
41031,38.4178015,-84.288715
41033,38.769191,-84.4451379
41034,38.7239345,-83.8913178
41035,38.7192244,-84.6543541
41039,38.4143044,-83.8714252
41040,38.6507669,-84.3311588
41041,38.407395,-83.720679
41042,39.0009679,-84.6510052
41043,38.7616884,-84.2049504
41044,38.6104315,-83.9724336
41045,38.7179794,-85.0352982
41046,38.7173777,-84.8033358
48014,43.0257189,-82.931553
38610,34.6517868,-89.0255487
40011,38.5276666,-85.170096
40012,37.9008412,-85.1919825
48015,42.4804878,-83.0271799
32011,30.571111,-81.8395794
40013,37.9348508,-85.4580272
48017,42.5366934,-83.1503601
38611,34.8562332,-89.6760197
40014,38.3402592,-85.4296782
32024,30.0919745,-82.7311197
40019,38.3806507,-85.1643306
40020,37.9347845,-85.3874164
48021,42.4660796,-82.946341
40022,38.1534178,-85.3549845
48022,43.0233961,-82.8024042
40023,38.1741436,-85.4323414
11101,40.7475596,-73.9389416
11102,40.7728839,-73.9262952
11103,40.7625756,-73.9134576
11104,40.7446474,-73.9202029
11105,40.7789714,-73.9062501
11106,40.7622113,-73.9315281
11109,40.7459786,-73.9575239
11201,40.6937005,-73.9898589
11203,40.6495897,-73.9343744
11204,40.6187771,-73.9848309
47863,39.5891247,-87.4543477
47865,39.0209993,-87.3914283
47866,39.2936359,-87.3250829
47868,39.4110733,-86.9025938
47869,39.2737738,-87.4967908
47871,39.3896802,-87.2998752
47872,39.7535414,-87.153112
47874,39.6284994,-87.2707463
47876,39.5165508,-87.4582955
47879,39.1976896,-87.3787075
47880,39.5997482,-87.4188437
47881,39.4858984,-87.1923873
47882,39.0913151,-87.4108554
2145,42.3915769,-71.0899097
2148,42.4293799,-71.0587065
2149,42.4059375,-71.0546487
2150,42.3968243,-71.0313479
2151,42.4182902,-71.0012511
2152,42.3730546,-70.9748072
2155,42.4238395,-71.1076732
2163,42.3659146,-71.1221774
2169,42.248386,-71.0022792
2170,42.2664149,-71.0155763
2171,42.2933266,-71.0181929
2176,42.455723,-71.0590194
2180,42.4742082,-71.0976654
2184,42.2061879,-71.0023199
2186,42.2415589,-71.0824369
2188,42.2046624,-70.9576331
2189,42.2097814,-70.9281763
4952,44.4127965,-69.1547905
4953,44.8603002,-69.2366981
4955,44.6472065,-69.9933366
4956,44.7985679,-70.0967568
4957,44.7020674,-69.8433723
4958,44.8969025,-69.9173162
4961,45.137862,-70.144096
4962,44.4890672,-69.6259441
4963,44.5603304,-69.8574343
4964,44.8669162,-70.7740978
4965,44.8431509,-69.3683556
4966,44.8146982,-70.4273128
4967,44.769837,-69.4337529
4969,44.7852824,-69.2362765
4970,45.0079127,-70.618162
4971,44.92968,-69.3912779
4973,44.3682521,-69.1862925
4974,44.4709063,-68.9286617
4975,44.625354,-69.5883338
4976,44.7892707,-69.6677336
4978,44.6418193,-69.7998896
4979,44.9393802,-69.8081422
4981,44.5140187,-68.8390499
4982,45.0981263,-70.4305473
4983,44.9256326,-70.2864512
4984,44.696586,-70.267203
4985,45.369441,-69.9310946
4986,44.5494603,-69.2112917
37303,35.4459779,-84.6439872
37305,35.4652015,-85.6942534
33498,26.3858697,-80.2199236
33503,27.7638306,-82.2761741
37306,35.0968066,-86.1918007
33510,27.955637,-82.2966931
37307,35.1742287,-84.6213185
37308,35.3426348,-84.9937558
33511,27.9097776,-82.2957378
37309,35.3018339,-84.7414557
37310,35.267618,-84.8982045
33513,28.7142593,-82.1949683
33514,28.6978819,-82.0115956
33521,28.7982656,-82.0684282
33523,28.4192575,-82.2201607
37311,35.1131328,-84.9281863
33525,28.3416439,-82.19838
6751,41.6357587,-73.2114217
6752,41.520294,-73.3610927
5776,43.2528541,-73.1973476
5777,43.5564487,-73.0487866
5778,43.8764212,-73.2125363
5819,44.4047368,-71.9830753
5820,44.7633697,-72.3164382
5821,44.3113449,-72.1148542
5822,44.7516427,-72.1402742
5824,44.4390845,-71.826104
5825,44.862501,-72.2444646
5826,44.6477272,-72.402091
5827,44.6768979,-72.3625043
5828,44.4375039,-72.1248218
5829,44.9672102,-72.068265
5830,44.9721002,-71.9869694
5832,44.5849054,-71.9091914
5833,44.8421572,-71.9585463
5836,44.5115649,-72.266145
5837,44.6638096,-71.8052957
5839,44.6736834,-72.2070136
5841,44.6076703,-72.2886021
5842,44.558929,-72.2315677
5843,44.5187137,-72.348965
5845,44.8007723,-72.2905721
5846,44.8008873,-71.862687
67334,37.023897,-96.1771437
28573,34.9848048,-77.1482521
28574,34.8789308,-77.5895879
28575,34.7075213,-76.8838125
28577,34.8648374,-76.3731881
28578,35.196952,-77.8569721
28579,34.759099,-76.510294
28580,35.4532739,-77.6795384
28581,34.8442584,-76.4355528
28582,34.7482836,-77.1504555
28583,35.1387561,-76.741543
28584,34.7367934,-77.0775902
28585,35.0769231,-77.4124055
28586,35.313558,-77.1674973
28587,35.1927299,-76.6616608
28589,34.8128583,-76.5050584
28590,35.5206825,-77.4166606
28594,34.6899038,-76.9696881
28601,35.7723925,-81.3266586
28602,35.669886,-81.3892082
28604,36.1794571,-81.8503419
28605,36.1296201,-81.6949153
28606,36.0534868,-81.3221743
28607,36.2162151,-81.6513453
28609,35.6716919,-81.0556041
28610,35.7303237,-81.1353054
28611,36.0109728,-81.7352329
28612,35.6503914,-81.5375599
28613,35.7376872,-81.2076814
28615,36.4586809,-81.6606204
7112,40.7094091,-74.2095504
7114,40.697812,-74.1708097
7201,40.6712716,-74.1773578
20772,38.7802744,-76.7669897
7202,40.6524637,-74.2168529
7203,40.6522106,-74.2601578
98014,47.6619712,-121.8919654
98019,47.7343332,-121.8553066
83211,42.7011492,-113.0284576
83212,42.5387916,-112.5439843
98020,47.8023438,-122.3741934
83213,43.5393152,-113.2667758
98021,47.7925674,-122.2081605
83214,42.5398461,-112.3076751
35052,33.590682,-86.4098973
60040,42.2063174,-87.8130869
35053,34.0541554,-87.0737006
60041,42.3680672,-88.150654
35054,33.5020192,-86.3379254
60042,42.278327,-88.195576
60043,42.0888593,-87.714588
60044,42.2843842,-87.862277
60045,42.2359973,-87.864777
35055,34.1511617,-86.758748
35057,33.9699438,-86.9443032
60046,42.4163231,-88.0591192
35058,34.2288564,-86.7372611
57640,45.7895984,-102.7176203
57644,45.4492286,-102.0464916
57646,45.6824199,-100.0816705
57649,45.5166348,-102.8580196
57650,45.8479566,-103.0143618
57651,45.4760301,-103.1484057
57652,45.1863923,-100.6584885
57656,45.3930329,-101.0489948
57657,45.5188837,-100.7921611
57658,45.6798452,-100.4946533
57661,45.2567517,-100.9601933
57701,44.1460578,-103.206715
57702,44.0483091,-103.4204347
57703,44.0045638,-103.0426279
57706,44.1594074,-103.1009594
57714,43.308056,-101.9416148
57716,43.1070733,-102.2071231
57717,44.9338787,-103.8957453
57718,44.1707604,-103.3682257
57719,44.2324416,-102.9760942
57720,45.5758654,-103.6570327
57722,43.4562887,-102.9210983
57725,43.9320323,-102.7919004
57730,43.7265763,-103.6485986
57732,44.2748353,-103.7761723
57735,43.3011173,-103.8495641
57738,43.6344914,-103.1238118
57741,44.4049687,-103.4666342
57744,43.7826432,-103.0459663
57745,44.0192402,-103.7786018
57747,43.3990223,-103.530544
57748,44.5606656,-102.0445353
57750,43.5937923,-101.9555466
57751,43.9147278,-103.5042773
57752,43.4522842,-102.1742305
57754,44.2554342,-103.8875686
74501,34.9857677,-95.7907914
74521,34.6545088,-95.0881744
74522,34.9035956,-95.6929569
74523,34.2284588,-95.6119294
74525,34.3360387,-96.0680955
74528,34.7201198,-95.7239607
74530,34.4363079,-96.4946282
74531,34.8854192,-96.2519275
74533,34.2080125,-96.1970111
74534,34.6152304,-96.3677376
74535,34.4845364,-96.4458789
74536,34.5828056,-95.4229938
74538,34.5821426,-96.2589603
74540,34.5710357,-95.7081335
74543,34.3705498,-95.4376289
73562,34.1810065,-98.4092401
84726,37.7392994,-111.5881019
84728,39.3331308,-113.9123983
72118,34.8404683,-92.326035
72119,34.8339908,-92.292194
84729,37.3826394,-112.6601505
84730,38.7363868,-112.0192955
84731,38.2527219,-112.8533737
84732,38.4454018,-111.9023095
73564,34.8484505,-98.9996588
99547,52.2115456,-174.2134523
99548,56.237744,-158.7517793
99549,56.9403042,-158.5960593
